,id,number_of_seasons,number_of_episodes,vote_count,vote_average,popularity,episode_run_time
643,116989,1,4,300,7.082,10.363,54
644,90766,1,10,300,7.815,14.493,49
645,120452,1,10,298,7.455,24.013,47
646,88043,1,12,298,8.362,28.22,15
647,119988,1,8,298,7.71,14.092,60
648,126531,1,3,297,8.0,7.515,15
649,90823,2,120,297,7.891,44.032,0
650,66579,1,123,297,7.074,116.64,45
651,79588,3,30,296,7.924,33.13,54
652,135918,1,6,296,8.4,12.413,0
653,98214,2,18,295,8.6,10.522,11
654,90811,2,17,295,6.546,20.704,30
655,73117,2,18,294,7.0,17.982,45
656,103411,3,19,293,7.906,7.839,48
657,65817,3,25,293,7.7,23.177,60
658,156077,2,12,293,7.111,11.56,40
659,196454,1,6,293,8.177,36.697,60
660,68188,1,12,291,8.491,17.431,23
661,61986,3,33,291,7.277,19.684,60
662,104157,1,8,290,7.031,19.593,45
663,85833,1,4,289,7.526,9.543,60
664,81983,4,40,289,7.379,21.552,28
665,72306,2,162,288,7.446,67.593,0
666,105288,2,16,288,7.707,8.623,39
667,83247,3,18,288,7.0,12.19,25
668,80825,1,193,288,7.898,37.526,60
669,98187,1,8,288,7.396,10.486,53
670,66329,1,20,287,8.221,13.929,60
671,71731,3,39,287,8.1,13.039,0
672,72755,3,30,286,7.484,25.126,44
673,68799,1,4,286,7.332,13.533,90
674,114478,2,18,286,7.259,25.066,0
675,64163,2,22,286,8.1,32.546,24
676,120462,1,10,284,7.618,10.86,43
677,89233,1,10,284,6.796,24.077,60
678,156902,1,9,283,7.009,22.746,0
679,128252,1,60,283,7.885,42.083,47
680,98201,2,20,283,7.574,27.593,42
681,72548,1,36,283,8.498,14.348,35
682,83880,2,12,283,8.6,16.034,50
683,75209,1,155,283,7.7,65.239,60
684,96162,1,16,282,8.489,18.392,69
685,81559,1,10,281,7.431,11.834,42
686,154825,1,12,281,8.422,88.533,60
687,85853,2,16,280,7.3,21.32,60
688,94404,1,12,280,8.373,18.304,24
689,134297,1,5,280,7.2,7.541,2
690,105177,2,21,279,7.76,19.589,50
691,114922,1,6,279,7.142,53.201,0
692,64320,1,16,279,8.2,20.697,60
693,91602,2,16,279,7.4,21.545,31
694,100617,1,6,278,7.534,15.207,24
695,129495,1,8,278,7.311,15.31,44
696,63201,3,18,278,6.775,47.045,52
697,84969,5,30,278,7.4,17.37,30
698,67667,7,335,277,8.3,48.353,24
699,85844,1,12,277,8.2,31.966,24
700,65292,2,26,276,8.076,29.215,24
701,133723,1,4,276,7.375,23.088,44
702,78173,6,78,276,8.284,41.888,23
703,132141,1,9,276,7.911,23.804,26
704,63646,2,20,275,7.427,17.259,56
705,103435,2,26,275,7.0,6.295,30
706,194583,1,6,274,8.3,218.347,0
707,110695,1,8,274,8.073,17.353,62
708,90602,1,60,274,7.6,38.946,52
709,77568,1,72,273,7.5,8.993,60
710,62917,1,64,272,7.866,29.909,45
711,97951,2,20,272,8.0,61.789,0
712,97539,1,4,271,7.417,9.808,47
713,62320,7,94,271,7.8,58.316,32
714,111616,1,8,270,7.952,21.147,49
715,67676,2,48,270,8.398,26.116,23
716,78122,1,10,269,7.7,20.303,22
717,64199,3,30,268,7.578,28.772,50
718,65784,5,40,267,6.7,37.923,45
719,94951,3,30,267,7.4,24.066,30
720,95314,1,19,267,8.3,15.01,40
721,93736,1,6,267,7.189,11.52,45
722,90257,1,8,266,7.925,15.416,60
723,99048,1,16,265,8.366,14.596,72
724,95249,2,22,264,7.521,21.247,59
725,110309,1,12,264,8.6,20.864,24
726,96481,2,12,264,7.394,27.926,44
727,195670,2,10,263,8.196,52.581,30
728,81879,1,7,263,7.378,11.282,30
729,87539,1,13,262,8.254,8.328,45
730,95603,5,131,262,7.954,115.893,120
731,127571,2,16,261,7.251,10.137,31
732,73925,2,20,261,7.67,16.412,30
733,115577,3,16,261,8.224,33.283,0
734,114705,1,4,260,7.498,11.972,48
735,117030,2,50,260,7.2,236.395,12
736,97890,3,30,260,8.5,33.936,60
737,114165,3,39,260,7.665,25.434,42
738,135647,1,130,259,7.7,101.948,31
739,69295,2,24,259,7.6,58.501,24
740,63314,4,45,258,8.4,20.618,40
741,80563,2,22,258,8.016,30.798,24
742,105213,1,6,258,6.996,12.526,40
743,93019,1,13,258,8.55,16.308,24
744,66980,4,40,257,7.862,75.192,55
745,93292,3,33,256,7.775,14.849,22
746,103786,3,36,256,7.984,30.585,14
747,221300,1,8,256,6.9,46.148,0
748,111625,1,8,256,8.025,11.184,27
749,66761,3,24,255,7.82,55.346,55
750,120587,1,5,255,7.3,11.568,35
751,104699,1,52,254,8.238,277.448,24
752,80335,2,17,251,7.066,19.488,32
753,97609,1,11,250,7.0,10.405,50
754,64555,3,18,250,6.86,42.622,45
755,73126,2,16,250,7.482,13.932,35
756,67230,1,121,249,7.7,38.073,45
757,95665,1,9,249,6.91,18.592,67
758,153519,1,3,248,7.4,8.46,51
759,62084,5,43,248,7.8,22.53,60
760,152483,1,8,248,7.19,36.037,14
761,112077,1,5,247,7.198,13.093,60
762,82791,2,40,247,7.4,24.907,22
763,87050,1,7,247,7.512,14.684,50
764,67861,2,19,246,7.535,13.426,45
765,83050,1,10,246,7.978,15.53,50
766,79593,5,96,246,7.7,340.904,43
767,67752,4,24,246,7.159,30.094,42
768,133086,1,18,246,7.419,18.672,34
769,99509,1,8,246,7.28,9.01,52
770,81747,2,20,246,7.26,18.907,50
771,88512,2,15,246,7.091,16.255,18
772,109330,8,50,245,7.2,24.859,23
773,93826,1,10,245,6.8,12.924,40
774,83981,1,3,245,6.749,27.987,55
775,80477,1,12,244,8.029,15.854,24
776,70485,3,30,242,7.11,22.915,55
777,136322,7,46,242,7.769,29.914,24
778,153411,2,8,242,8.0,12.246,55
779,96571,1,10,242,7.882,15.833,52
780,64433,3,36,242,7.337,13.378,42
781,100444,1,4,241,6.481,10.911,60
782,73946,1,11,241,8.1,4.761,23
783,81532,1,8,241,6.649,8.698,25
784,62227,1,10,241,8.0,11.335,25
785,104108,1,10,241,6.741,7.645,30
786,94413,1,8,241,7.0,16.222,45
787,92053,2,23,240,7.96,19.297,43
788,80671,2,21,240,8.265,16.12,24
789,89572,4,62,240,7.84,32.915,42
790,70540,3,57,240,8.165,22.642,23
791,88045,1,12,239,7.8,7.207,24
792,105849,1,7,239,7.13,6.927,21
793,78670,2,20,239,7.732,16.698,50
794,85948,4,38,238,7.41,249.68,25
795,89852,2,20,238,7.924,16.208,25
796,134373,2,20,238,7.54,30.968,28
797,90972,1,10,237,7.021,27.322,46
798,53606,3,34,237,7.2,19.107,32
799,113600,1,6,237,7.344,9.437,47
800,70391,1,10,236,7.104,13.894,52
801,72350,3,69,236,7.794,53.515,23
802,101591,3,22,236,8.182,19.442,52
803,87432,2,26,235,8.5,17.198,24
804,86340,2,16,235,7.6,19.645,23
805,63418,3,47,235,7.8,15.973,45
806,70215,1,8,234,7.872,18.886,60
807,74094,1,6,234,8.2,11.864,24
808,69158,6,60,234,7.7,54.557,50
809,75123,1,20,234,8.199,17.36,75
810,86686,4,23,234,7.5,30.845,46
811,91801,3,65,234,8.502,40.879,25
812,128010,2,16,233,7.09,40.482,41
813,72615,1,6,233,7.167,12.352,46
814,70128,3,28,233,7.785,38.469,43
815,129478,1,20,232,8.351,69.819,70
816,122623,2,428,232,7.7,54.448,0
817,158916,2,24,232,7.817,35.526,45
818,61864,7,68,232,7.763,44.3,43
819,61335,3,25,230,6.889,41.342,42
820,81290,3,22,230,7.622,18.819,25
821,75663,1,10,230,7.222,25.25,43
822,67419,3,24,229,7.277,44.71,45
823,79251,1,82,229,7.8,7.767,44
824,121078,1,12,229,8.2,25.23,24
825,74081,1,12,228,8.474,9.606,25
826,122530,1,10,228,7.338,8.996,45
827,128095,1,7,228,7.702,18.426,67
828,95205,3,46,227,7.667,27.28,43
829,77567,2,269,226,7.8,15.533,0
830,110637,1,94,226,7.6,86.808,50
831,114503,1,12,226,7.4,23.91,46
832,95480,3,18,225,7.733,57.538,50
833,64752,3,74,224,7.676,147.398,23
834,96150,1,12,224,8.5,10.944,24
835,67487,2,22,224,7.063,14.074,30
836,114547,3,27,222,8.3,32.582,25
837,66496,1,20,222,8.106,17.909,60
838,78204,2,12,221,7.9,18.678,24
839,61692,6,116,221,7.2,209.612,22
840,127635,3,118,221,7.362,300.709,12
841,86550,1,10,221,7.054,15.438,54
842,99583,3,64,221,7.916,30.134,23
843,203085,1,6,221,8.041,22.714,0
844,87428,2,20,221,8.174,27.263,50
845,111800,1,7,220,7.398,26.066,62
846,100010,3,47,220,7.4,48.833,43
847,115645,1,220,219,7.801,25.151,0
848,103505,2,15,219,7.0,6.898,30
849,97754,3,36,219,6.959,17.912,22
850,87104,1,6,219,7.575,12.948,60
851,76122,1,12,219,7.973,16.742,25
852,124271,2,44,219,8.062,94.882,45
853,93693,3,13,218,7.594,29.165,43
854,85385,2,26,218,7.245,16.019,45
855,68006,2,26,218,6.583,27.802,42
856,126725,1,10,217,3.532,19.041,26
857,93256,1,12,217,8.435,22.131,24
858,82515,1,103,217,7.7,77.039,45
859,99777,1,12,217,8.369,8.585,24
860,76148,3,19,216,7.972,15.557,23
861,129677,1,6,216,7.227,10.725,45
862,111819,2,12,216,8.454,36.409,24
863,72787,1,5,216,7.611,14.041,60
864,108291,1,16,216,8.458,19.401,86
865,66894,1,13,215,7.128,13.252,42
866,114892,1,24,214,7.942,18.366,24
867,122194,2,31,214,8.0,33.901,43
868,85586,4,38,213,7.1,25.879,44
869,103913,2,16,213,7.514,20.096,45
870,93716,2,17,213,6.876,24.798,57
871,112166,1,6,212,7.594,14.298,28
872,96346,1,6,212,7.7,11.434,45
873,79340,4,49,212,7.528,32.714,45
874,106519,1,13,212,8.302,18.909,24
875,124800,1,7,211,8.237,44.209,0
876,113246,1,10,211,7.611,9.203,59
877,87461,1,12,211,8.491,12.835,24
878,83949,1,10,211,7.294,19.157,43
879,78950,4,37,211,6.95,41.537,23
880,93454,1,8,210,7.624,14.33,58
881,82369,1,92,210,7.843,34.374,120
882,71673,1,67,210,7.5,17.306,45
883,99356,1,6,210,6.976,11.597,47
884,90755,1,7,209,5.572,11.195,42
885,74313,1,7,209,8.624,13.643,60
886,205442,3,26,208,7.611,39.374,60
887,70824,1,86,208,7.663,67.155,45
888,87956,1,82,208,7.1,8.502,60
889,103302,1,13,208,7.082,13.973,43
890,79061,5,162,207,8.4,518.897,11
891,128113,1,13,207,7.988,30.359,43
892,71722,1,13,207,7.841,16.271,42
893,91520,2,12,207,7.643,14.204,50
894,119105,1,8,206,6.7,9.875,56
895,102904,3,30,206,7.8,25.831,50
896,101918,3,24,206,7.444,47.538,45
897,106754,1,6,206,7.558,6.975,0
898,105904,1,3,206,7.2,7.322,50
899,62568,1,12,206,8.442,10.985,24
900,210916,1,8,205,7.573,18.664,55
901,63770,9,1419,205,6.495,3707.008,41
902,157744,2,16,205,8.32,44.757,0
903,90870,3,30,205,8.385,18.322,60
904,70798,3,87,205,7.39,45.908,120
905,102712,1,56,204,7.5,61.082,0
906,87049,2,26,204,7.659,29.75,0
907,66789,1,12,204,6.206,11.081,42
908,87017,3,18,204,7.833,99.733,60
909,99080,2,24,204,8.162,31.001,13
910,101972,2,12,203,8.227,27.188,24
911,77939,2,26,203,7.951,15.602,24
912,76438,1,10,203,7.488,9.902,22
913,95612,2,12,203,7.313,10.704,30
914,127581,1,13,203,6.786,15.617,45
915,99489,3,48,202,8.5,38.601,70
916,114466,1,6,202,7.906,20.164,12
917,120734,1,8,202,7.198,28.986,0
918,196614,1,88,202,8.178,34.112,0
919,67272,1,16,201,7.9,10.076,61
920,210942,1,8,201,8.44,23.645,0
921,72792,1,8,201,6.908,12.528,45
922,62196,3,31,201,7.0,61.978,44
923,76303,2,12,200,7.065,10.362,50
924,85349,3,106,200,8.5,74.751,11
925,66551,2,37,200,7.188,30.678,23
926,88367,2,52,200,8.028,217.035,22
927,69088,1,6,199,7.128,8.605,5
928,64852,3,28,199,7.44,19.684,50
929,91425,4,40,199,8.5,29.757,11
930,95215,3,28,199,8.2,31.452,0
931,94515,2,15,199,7.2,8.292,25
932,97861,1,6,198,7.364,6.504,50
933,88805,1,12,198,8.02,12.811,12
934,92209,1,8,198,7.258,14.606,30
935,66082,1,18,198,8.2,13.98,70
936,135864,1,6,198,6.902,12.495,24
937,88408,1,9,197,7.632,17.24,58
938,97525,3,41,197,8.279,26.532,25
939,113178,1,4,196,6.783,11.76,42
940,102321,6,230,196,7.753,244.745,0
941,117378,1,20,196,8.49,26.375,76
942,103465,1,6,196,6.908,10.379,33
943,75775,1,12,196,8.0,17.819,25
944,107775,1,96,195,7.7,39.621,45
945,129418,1,8,195,7.1,13.596,51
946,119279,1,7,195,6.872,9.859,26
947,66023,3,24,194,7.034,33.965,45
948,88974,1,32,193,8.109,16.664,32
949,126254,1,10,193,6.948,17.35,54
950,71146,2,20,193,7.026,28.643,53
951,209167,1,3,193,7.969,13.052,60
952,81318,2,27,193,8.49,11.179,55
953,63441,2,142,193,7.591,88.845,45
954,99807,1,8,193,6.808,15.021,46
955,72509,1,12,193,8.127,12.261,12
956,68814,1,16,192,8.1,29.716,60
957,94795,1,12,192,8.094,11.896,26
958,79126,1,4,192,7.357,9.536,48
959,93265,2,19,192,7.047,11.948,25
960,121710,1,4,192,6.974,24.42,60
961,114502,1,9,191,7.584,23.296,9
962,99610,2,12,190,7.387,9.106,25
963,126164,2,32,190,7.2,45.697,21
964,63648,1,11,190,7.434,12.597,45
965,93394,1,25,190,6.9,15.012,50
966,88166,1,6,190,7.595,14.431,60
967,61811,2,31,190,5.958,32.871,42
968,65493,4,80,189,7.585,36.067,30
969,127529,1,8,189,8.41,55.63,60
970,100226,2,16,189,7.354,12.794,45
971,62745,4,59,189,7.27,3.712,24
972,99047,1,16,188,8.314,12.928,70
973,94167,2,10,187,7.281,19.85,59
974,81114,2,42,187,8.0,113.597,42
975,91445,1,6,187,7.3,7.982,30
976,114925,1,8,187,7.356,15.801,47
977,95202,2,16,186,7.505,22.064,48
978,77601,1,6,186,7.785,9.291,67
979,62117,7,84,186,6.9,31.184,21
980,122066,1,8,185,7.403,19.994,60
981,62450,1,13,185,8.392,14.369,24
982,93166,2,12,185,7.941,17.915,56
983,89287,1,8,185,7.3,15.304,45
984,91725,1,6,185,7.416,16.779,54
985,118924,1,6,184,7.4,29.705,0
986,82328,4,142,184,7.7,97.834,160
987,66053,2,24,184,7.476,41.187,24
988,95599,3,30,183,8.377,24.263,24
989,85940,1,24,183,8.025,62.126,24
990,99654,1,16,183,8.41,39.122,68
991,66310,3,30,183,7.216,18.653,45
992,116799,3,20,183,7.806,52.395,50
993,106238,1,10,182,7.121,6.77,30
994,127445,2,52,182,7.038,114.885,6
995,103409,1,11,182,7.668,49.833,24
996,86189,1,127,181,7.953,41.433,45
997,104711,1,50,181,7.8,279.871,24
998,73265,2,160,181,8.279,102.84,45
999,99335,1,10,180,7.8,11.669,30
1000,126526,1,3,180,7.331,9.855,10
1001,75666,1,8,180,7.328,13.062,55
1002,78102,1,23,180,8.058,23.149,23
1003,93533,1,10,180,6.319,15.141,60
1004,62977,1,3,180,7.289,13.653,90
1005,78074,4,26,179,8.2,22.377,44
1006,106158,3,52,179,8.034,151.52,42
1007,74083,1,10,179,8.285,13.275,24
1008,69851,2,16,179,7.925,17.353,51
1009,130372,2,20,179,7.737,20.624,0
1010,124010,2,30,179,6.98,54.521,0
1011,88987,1,10,179,6.774,17.175,50
1012,84553,1,13,178,7.2,22.81,22
1013,121964,1,24,178,8.5,36.797,24
1014,86673,2,70,178,7.91,60.252,0
1015,80546,1,12,178,7.6,9.533,24
1016,100043,1,6,177,6.907,8.471,31
1017,213241,1,8,177,7.729,16.315,43
1018,88053,1,65,177,7.0,5.647,0
1019,99073,2,12,177,7.96,19.614,24
1020,65150,2,18,176,7.054,12.362,32
1021,98013,6,60,176,7.7,7.212,30
1022,127626,1,6,176,7.412,11.728,30
1023,90677,1,21,176,8.0,89.953,24
1024,85727,4,52,175,7.946,57.429,45
1025,72462,3,30,175,7.823,23.883,26
1026,114505,1,10,175,7.263,10.153,2
1027,83131,1,3,175,7.211,7.254,43
1028,72039,1,7,175,7.549,13.111,51
1029,78462,1,12,175,7.92,19.217,24
1030,64353,3,30,174,7.784,43.707,52
1031,86346,1,82,174,7.6,46.916,60
1032,65523,2,24,174,7.158,13.468,24
1033,112613,1,23,174,8.19,27.77,23
1034,137040,1,6,174,7.526,39.187,47
1035,63535,1,10,174,7.017,12.683,60
1036,107365,2,20,173,7.905,29.58,51
1037,80707,1,3,173,6.87,12.363,45
1038,87462,1,12,173,7.818,25.343,13
1039,103759,1,4,173,6.546,5.793,45
1040,64671,2,24,173,7.827,12.531,24
1041,102518,1,12,173,7.618,13.258,24
1042,126528,1,3,172,7.5,7.873,15
1043,206164,1,68,172,8.128,52.293,45
1044,126118,1,10,172,7.465,25.462,50
1045,133748,1,10,172,8.25,109.614,30
1046,76132,1,12,172,8.555,17.474,24
1047,126120,1,8,171,7.462,7.459,0
1048,79352,2,16,171,7.889,13.101,50
1049,100281,1,24,171,8.482,20.939,24
1050,92892,1,50,171,8.447,17.04,24
1051,96734,1,10,171,7.7,14.425,26
1052,129680,1,8,171,6.924,13.121,49
1053,135385,1,7,170,7.5,9.47,0
1054,135868,1,10,170,7.253,15.526,22
1055,83300,2,14,170,7.341,13.956,38
1056,92926,2,7,170,7.288,17.767,43
1057,82744,1,6,170,7.482,10.013,45
1058,102182,1,7,170,7.5,13.617,45
1059,86951,1,2,170,6.241,11.151,118
1060,71577,2,20,169,7.2,22.968,23
1061,198004,1,16,169,7.568,228.089,70
1062,95941,2,25,168,7.842,14.308,43
1063,83127,2,15,168,7.2,11.862,60
1064,70484,3,27,168,7.0,30.382,50
1065,64099,1,6,168,7.762,14.308,58
1066,91962,1,13,168,7.122,11.516,43
1067,81322,1,6,167,7.973,13.775,0
1068,136308,1,8,167,6.955,9.86,46
1069,115521,1,13,167,7.0,12.84,60
1070,68295,4,166,167,6.183,58.148,11
1071,66090,2,12,167,7.0,9.949,60
1072,69630,5,52,167,7.907,30.561,45
1073,129897,1,10,167,6.793,16.104,47
1074,118821,2,12,167,8.2,32.502,24
1075,76874,4,39,167,8.368,25.613,25
1076,73640,1,62,166,7.4,49.612,60
1077,67883,5,44,166,7.596,22.317,30
1078,77702,1,12,166,8.4,15.889,23
1079,63510,1,12,166,7.9,24.614,17
1080,110534,2,12,166,8.1,25.13,50
1081,99769,1,7,165,7.0,11.214,26
1082,76409,2,15,165,7.9,16.138,45
1083,93653,1,24,165,7.9,40.495,24
1084,211684,1,6,165,8.606,896.871,0
1085,66939,1,10,165,6.512,18.438,51
1086,91545,2,12,165,7.185,15.034,50
1087,103849,1,7,164,6.788,10.134,50
1088,80054,3,28,164,7.305,30.144,45
1089,82875,1,10,164,7.241,10.936,45
1090,119464,1,12,164,8.53,11.21,63
1091,103445,1,6,164,6.7,9.295,30
1092,129959,3,42,163,7.7,69.98,24
1093,133700,1,8,163,6.733,13.83,40
1094,98036,1,6,163,6.577,6.416,0
1095,75365,1,6,163,7.0,20.627,80
1096,61967,1,8,163,6.377,9.368,30
1097,90259,1,6,163,6.555,16.087,60
1098,95467,1,25,162,7.525,12.708,34
1099,76530,1,32,162,8.0,60.103,140
1100,94536,1,8,161,7.7,9.123,48
1101,123591,2,104,161,7.161,107.789,12
1102,67043,1,12,161,7.7,16.838,24
1103,113985,1,8,161,6.944,16.827,50
1104,214603,1,6,161,8.106,16.322,30
1105,62266,1,20,161,8.093,16.972,61
1106,62417,1,10,161,6.677,25.348,42
1107,69581,4,52,160,7.609,47.457,29
1108,65944,1,12,160,7.647,13.125,25
1109,86163,2,16,160,7.988,24.555,60
1110,118043,1,6,159,7.113,13.627,58
1111,85854,1,8,159,6.972,13.008,50
1112,61915,3,76,159,7.956,189.302,25
1113,96348,3,24,159,7.5,17.428,45
1114,95160,1,86,159,7.4,9.445,45
1115,100052,1,6,158,7.522,13.152,47
1116,62195,1,13,158,6.744,10.712,43
1117,64158,1,6,158,7.5,10.749,60
1118,72502,1,12,157,8.1,13.86,13
1119,73550,1,3,157,6.764,13.443,59
1120,67011,1,12,157,8.137,22.252,24
1121,42531,2,20,156,6.817,12.453,40
1122,102918,1,71,156,7.529,8.859,60
1123,85702,2,25,156,8.3,19.999,30
1124,117648,2,16,155,8.326,14.778,48
1125,90180,1,80,155,7.3,23.164,50
1126,111462,1,4,155,7.119,10.464,50
1127,5768,1,8,155,8.142,11.382,40
1128,67129,1,12,155,6.503,10.745,45
1129,72248,1,1,155,7.0,5.657,45
1130,100897,2,16,154,7.974,14.518,45
1131,208336,1,12,154,8.409,34.67,62
1132,73671,3,24,154,7.4,21.999,52
1133,93289,1,9,154,6.663,17.72,48
1134,62681,3,26,154,7.426,19.515,60
1135,80665,2,21,154,8.149,20.816,24
1136,82130,1,105,154,7.37,6.516,0
1137,65251,1,6,154,7.195,10.245,25
1138,62919,1,13,153,6.614,11.16,43
1139,64554,1,13,153,7.154,19.506,45
1140,66606,1,4,153,6.876,11.512,90
1141,87491,2,78,153,8.173,190.723,11
1142,135251,1,5,153,5.412,57.158,0
1143,87393,1,7,153,6.7,12.929,30
1144,99385,1,10,153,8.392,6.356,40
1145,107329,1,46,152,8.451,13.518,45
1146,76307,2,12,152,7.145,11.461,75
1147,64552,1,12,152,8.477,11.659,25
1148,136369,1,16,152,8.6,27.208,60
1149,82092,1,13,152,7.201,15.215,44
1150,82823,1,12,152,8.303,17.289,24
1151,116174,1,5,151,8.033,13.605,48
1152,118541,1,12,151,8.01,26.801,24
1153,77947,3,30,151,7.6,29.533,43
1154,94703,1,13,151,7.809,8.497,0
1155,114463,1,6,151,7.334,19.838,11
1156,83245,2,20,151,7.4,11.547,50
1157,65345,1,11,151,7.4,12.188,0
1158,137437,1,10,151,7.04,26.271,43
1159,63248,1,6,151,7.152,12.116,60
1160,63175,1,10,150,5.96,17.538,43
1161,96853,1,5,150,6.943,10.179,40
1162,85950,1,10,150,7.423,11.542,42
1163,69557,4,48,150,7.6,45.603,43
1164,120998,1,10,150,7.9,67.314,0
1165,99741,2,18,150,7.467,26.304,50
1166,73000,1,2,149,7.4,11.135,157
1167,111312,1,10,149,6.826,13.024,25
1168,111743,2,16,149,7.185,12.197,29
1169,80006,5,78,149,7.815,27.205,42
1170,101048,2,32,149,8.2,20.853,55
1171,62725,2,40,149,7.792,51.498,30
1172,66859,5,52,148,7.3,13.535,23
1173,64127,1,16,148,8.267,17.464,15
1174,207717,1,8,148,7.75,13.027,58
1175,226241,1,13,148,8.4,48.615,30
1176,136311,1,10,148,7.983,20.879,0
1177,85964,1,8,147,7.361,9.801,60
1178,130523,2,12,147,7.2,34.435,45
1179,103425,1,6,147,6.966,8.541,51
1180,70767,4,40,146,6.236,10.272,30
1181,77529,2,18,146,7.75,14.713,26
1182,104229,1,9,146,7.771,9.907,53
1183,46434,1,10,146,8.4,11.436,0
1184,74140,1,6,146,7.462,12.901,42
1185,155895,1,10,146,7.5,7.047,24
1186,72426,1,12,145,8.117,15.219,24
1187,118663,1,10,145,7.541,26.607,55
1188,69017,4,46,145,7.986,20.746,30
1189,66911,1,8,145,7.497,10.883,52
1190,64434,1,11,145,6.707,9.095,44
1191,106590,1,6,144,7.2,9.337,60
1192,61239,2,26,144,6.622,12.882,43
1193,67117,5,103,144,7.823,47.843,21
1194,82094,1,13,144,6.878,11.988,43
1195,99633,1,8,144,7.1,10.49,40
1196,26101,1,7,144,7.42,6.863,62
1197,94924,1,6,144,7.3,11.364,25
1198,88328,1,16,143,8.2,22.488,60
1199,129475,1,12,143,7.325,8.226,70
1200,114621,2,20,143,8.143,23.89,35
1201,86752,1,10,143,6.909,14.916,45
1202,76796,1,4,143,6.5,14.811,60
1203,132719,1,2,143,7.766,27.033,53
1204,102625,3,22,143,7.189,7.824,0
1205,82817,1,41,143,8.1,12.188,45
1206,92443,1,8,143,7.528,9.714,45
1207,213762,1,3,143,8.6,9.173,40
1208,135250,1,8,143,7.8,26.321,30
1209,113808,2,12,143,8.49,23.185,24
1210,62099,4,42,143,7.606,27.119,50
1211,63161,4,61,142,6.827,91.868,43
1212,83870,1,6,142,6.838,8.857,61
1213,72748,6,15,142,7.123,23.636,0
1214,69541,3,24,142,7.757,19.811,47
1215,126116,2,6,142,7.655,21.181,58
1216,70626,2,32,141,8.5,38.469,69
1217,110562,2,60,141,7.947,133.245,120
1218,74080,1,12,141,7.1,9.033,25
1219,207863,1,8,141,7.461,35.474,0
1220,109939,2,18,141,7.844,46.135,30
1221,82822,2,24,140,8.275,16.297,24
1222,76692,1,4,140,6.893,17.5,60
1223,65764,1,12,140,7.939,12.156,24
1224,92621,5,36,140,8.532,187.376,43
1225,90970,2,16,140,6.911,12.163,30
1226,89434,1,82,140,7.4,42.192,50
1227,94245,2,18,139,7.982,17.014,56
1228,67018,1,20,139,7.266,24.421,60
1229,68001,1,9,139,6.252,9.887,22
1230,77607,2,182,139,8.025,113.116,45
1231,62267,1,16,139,7.6,8.955,60
1232,157080,1,5,138,6.917,14.318,0
1233,195530,1,6,138,7.638,12.937,0
1234,113268,2,28,138,8.547,168.037,70
1235,63329,2,44,138,6.7,33.548,43
1236,81358,3,26,138,8.293,40.469,23
1237,90296,1,8,138,7.87,19.377,57
1238,213049,1,85,137,7.708,25.905,45
1239,67132,2,48,137,5.686,60.984,21
1240,78183,1,10,137,5.599,11.287,45
1241,85942,1,11,137,7.7,15.216,24
1242,103319,1,12,136,7.941,15.653,24
1243,79618,3,26,136,7.6,15.108,55
1244,99618,1,24,136,8.1,18.871,24
1245,81821,1,16,136,8.184,13.383,75
1246,125940,1,10,136,7.724,21.925,47
1247,99479,1,24,136,7.493,9.815,35
1248,70191,1,16,136,7.5,10.875,64
1249,213713,1,302,136,7.004,26.833,28
1250,71885,6,96,136,8.3,26.074,30
1251,126386,1,6,135,7.533,8.505,45
1252,62066,1,123,135,6.9,126.136,45
1253,96230,1,8,135,7.411,19.019,50
1254,121658,2,43,135,7.693,46.573,43
1255,110382,1,8,135,8.0,20.883,55
1256,124101,2,18,135,7.545,20.22,30
1257,90955,2,16,134,7.373,56.335,50
1258,63085,1,39,134,8.1,23.058,24
1259,109616,1,6,134,7.41,7.767,30
1260,158793,2,9,134,8.377,24.117,33
1261,224387,1,4,134,2.597,12.78,45
1262,72071,6,60,134,8.289,57.851,0
1263,97062,1,3,134,7.215,6.765,0
1264,67993,1,13,134,6.799,10.183,43
1265,78483,1,26,133,8.4,16.506,24
1266,104359,2,16,133,7.707,17.784,45
1267,102619,1,12,133,7.6,9.074,30
1268,63417,1,20,133,7.9,11.435,15
1269,65798,11,69,133,8.1,21.238,30
1270,134865,1,8,133,7.996,25.366,0
1271,116612,1,16,132,8.572,12.872,65
1272,67726,2,20,132,5.928,14.843,43
1273,71693,1,13,132,6.371,11.111,42
1274,110948,3,38,132,7.7,30.167,22
1275,123192,1,10,132,7.625,42.18,0
1276,15907,1,10,132,7.186,8.63,30
1277,85990,1,12,132,8.6,10.793,24
1278,106514,1,8,132,6.886,8.518,25
1279,62884,10,240,131,8.1,99.75,42
1280,81940,1,10,131,6.568,17.056,60
1281,92553,2,16,131,7.317,24.343,60
1282,77994,1,12,131,8.21,10.071,60
1283,90795,2,27,131,7.076,27.923,9
1284,125949,1,6,130,7.246,11.796,60
1285,82782,3,27,130,7.377,24.967,60
1286,91242,1,64,130,7.1,74.214,45
1287,71641,3,19,130,6.081,12.873,50
1288,215874,1,5,130,8.254,9.523,32
1289,76887,1,6,130,7.2,12.972,55
1290,119955,1,6,130,7.335,12.317,60
1291,106108,1,10,130,7.0,10.592,53
1292,113987,1,4,130,6.804,8.71,50
